# data/newsnode-reactions.2026-01.txt
# discordMsgId,username,emojiInApp,cubes

1458275549905555680,smogracing,👍,250
1458275549905555680,skillfielder,👍,250
1458275549905555680,skillfielder,🤔,250
1458275549905555680,dahhel,🤔,250
1458275549905555680,operacional_cae,👍,250
1458275549905555680,100bitlive,👍,250
1458275549905555680,rzvlover,👍,250
1458275549905555680,ivanpetrov32,👍,250
1458275549905555680,foreeeveeer,🎉,250
1458275549905555680,doubledwonders,👍,250
1458275549905555680,absullahqazi,👍,25
1458275549905555680,irblacky,👍,25
1460035893577519265,player0451,👍,250
1460035893577519265,madagascaradam,🥳,250
1460035893577519265,valase,❤️,250
1460035893577519265,johnnymnemonics,👍,250
1460035893577519265,yurigiu,👍,250
1460035893577519265,cerebralx1,🥳,250
1460035893577519265,avin_novor,❤️,250
1460035893577519265,alfims,🏅,250
1460035893577519265,slay_da_b,👍,250
1460035893577519265,snoopys030,👍,250
1460035893577519265,sasha5889,👍,250
1460035893577519265,somemarblesfriday,🏅,250
1460035893577519265,alphonsoe,👍,250
1460035893577519265,wolfmaron999,👍,250
1460035893577519265,tw1tch1ssh1t,🏅,250
1460035893577519265,skillfielder,👍,250
1460035893577519265,dahhel,🥳,250
1460035893577519265,operacional_cae,👍,250
1460035893577519265,100bitlive,👍,250
1460035893577519265,rzvlover,👍,250
1460035893577519265,ivanpetrov32,👍,250
1460035893577519265,foreeeveeer,👍,250
1460035893577519265,doubledwonders,👍,250
1460035893577519265,smogracing,👍,250
1460035893577519265,absullahqazi,👍,25
1460035893577519265,irblacky,👍,25
1461184650973020170,slay_da_b,👍,250
1461184650973020170,valase,😅,250
1461184650973020170,somemarblesfriday,😅,250
1461184650973020170,player0451,👍,250
1461184650973020170,sasha5889,👍,250
1461184650973020170,madagascaradam,😅,250
1461184650973020170,alfims,👍,250
1461184650973020170,lillakra,👍,250
1461184650973020170,snoopys030,👍,250
1461184650973020170,yurigiu,👍,250
1461184650973020170,johnnymnemonics,😅,250
1461184650973020170,avin_novor,❤️,250
1461184650973020170,wolfmaron999,👍,250
1461184650973020170,cerebralx1,👍,250
1461184650973020170,dahhel,👍,250
1461184650973020170,skillfielder,👍,250
1461184650973020170,operacional_cae,👍,250
1461184650973020170,100bitlive,👍,250
1461184650973020170,rzvlover,👍,250
1461184650973020170,ivanpetrov32,👍,250
1461184650973020170,foreeeveeer,👍,250
1461184650973020170,doubledwonders,👍,250
1461184650973020170,smogracing,👍,250
1461184650973020170,absullahqazi,👍,25
1461184650973020170,irblacky,👍,25
1461414858573484144,alfims,👍,250
1461414858573484144,yurigiu,👍,250
1461414858573484144,avin_novor,❤️,250
1461414858573484144,player0451,👍,250
1461414858573484144,wolfmaron999,👍,250
1461414858573484144,valase,👏,250
1461414858573484144,johnnymnemonics,👍,250
1461414858573484144,somemarblesfriday,👏,250
1461414858573484144,madagascaradam,👏,250
1461414858573484144,cerebralx1,👍,250
1461414858573484144,slay_da_b,👍,250
1461414858573484144,snoopys030,👍,250
1461414858573484144,sasha5889,👍,250
1461414858573484144,lillakra,👍,250
1461414858573484144,dahhel,👍,250
1461414858573484144,skillfielder,👍,250
1461414858573484144,operacional_cae,👍,250
1461414858573484144,100bitlive,👍,250
1461414858573484144,rzvlover,👍,250
1461414858573484144,ivanpetrov32,👍,250
1461414858573484144,foreeeveeer,❤️,250
1461414858573484144,doubledwonders,👍,250
1461414858573484144,smogracing,👍,250
1461414858573484144,absullahqazi,👍,25
1461414858573484144,irblacky,👍,25
1462482298191479059,yurigiu,👍,250
1462482298191479059,slay_da_b,👍,250
1462482298191479059,alyssrentori,🤔,250
1462482298191479059,lillakra,👍,250
1462482298191479059,valase,🤔,250
1462482298191479059,alfims,👍,250
1462482298191479059,dahhel,🤔,250
1462482298191479059,avin_novor,❤️,250
1462482298191479059,johnnymnemonics,🤔,250
1462482298191479059,madagascaradam,🤝,250
1462482298191479059,cerebralx1,👍,250
1462482298191479059,player0451,👍,250
1462482298191479059,somemarblesfriday,🤔,250
1462482298191479059,sasha5889,👍,250
1462482298191479059,alphonsoe,🤔,250
1462482298191479059,snoopys030,👍,250
1462482298191479059,wolfmaron999,👍,250
1462482298191479059,skillfielder,👍,250
1462482298191479059,operacional_cae,👍,250
1462482298191479059,100bitlive,❤️,250
1462482298191479059,foreeeveeer,❤️,250
1462482298191479059,rzvlover,👍,250
1462482298191479059,ivanpetrov32,👍,250
1462482298191479059,doubledwonders,🤝,250
1462482298191479059,smogracing,👍,250
1462482298191479059,absullahqazi,👍,25
1462482298191479059,irblacky,👍,25
1464637109880094740,skillfielder,🤣,250
1464637109880094740,slay_da_b,👍,250
1464637109880094740,madagascaradam,🫡,250
1464637109880094740,yurigiu,👍,250
1464637109880094740,johnnymnemonics,😨,250
1464637109880094740,avin_novor,❤️,250
1464637109880094740,alfims,🤣,250
1464637109880094740,alyssrentori,😨,250
1464637109880094740,cerebralx1,😨,250
1464637109880094740,dahhel,🫡,250
1464637109880094740,valase,😨,250
1464637109880094740,wolfmaron999,🤣,250
1464637109880094740,snoopys030,😱,250
1464637109880094740,sasha5889,👍,250
1464637109880094740,player0451,👍,250
1464637109880094740,operacional_cae,👍,250
1464637109880094740,100bitlive,👍,250
1464637109880094740,rzvlover,❤️,250
1464637109880094740,lillakra,😱,250
1464637109880094740,foreeeveeer,😨,250
1464637109880094740,ivanpetrov32,👍,250
1464637109880094740,smogracing,👍,250
1464637109880094740,absullahqazi,🤣,25
1464637109880094740,irblacky,👍,25
1467205350657884192,alfims,✅,250
1467205350657884192,100bitlive,👀,250
1467205350657884192,johnnymnemonics,✅,250
1467205350657884192,madagascaradam,🤬,250
1467205350657884192,slay_da_b,🥳,250
1467205350657884192,yurigiu,👍,250
1467205350657884192,alyssrentori,✅,250
1467205350657884192,avin_novor,❤️,250
1467205350657884192,operacional_cae,👍,250
1467205350657884192,leonardo90pl,✅,250
1467205350657884192,belting123,✅,250
1467205350657884192,sasha5889,👍,250
1467205350657884192,dahhel,❤️,250
1467205350657884192,foreeeveeer,🥳,250
1467205350657884192,rzvlover,✅,250
1467205350657884192,valase,🤣,250
1467205350657884192,snoopys030,✅,250
1467205350657884192,wolfmaron999,✅,250
1467205350657884192,ivanpetrov32,✅,250
1467205350657884192,somemarblesfriday,👀,250
1467205350657884192,lillakra,✅,250
1467205350657884192,skillfielder,✅,250
1467205350657884192,ekymu52,👀,250
1467205350657884192,smogracing,✅,250
1467205350657884192,absullahqazi,✅,25
1467205350657884192,irblacky,✅,25
