# data/newsnode-reactions.2026-07.txt
# discordMsgId,username,emojiInApp,cubes

1524594897867374653,operacional_cae,😅,250
1524594897867374653,yurigiu,👍,250
1524594897867374653,mori2323,👍,250
1524594897867374653,darkranx,👍,250
1524594897867374653,silent_luc,👍,250
1524594897867374653,johnnymnemonics,👍,250
1524594897867374653,snoopys030,👍,250
1524594897867374653,llucholba,🔥,187
1525966233227497592,player0451,👍,250
1525966233227497592,calypso_ba,👍,250
1525966233227497592,johnnymnemonics,👍,250
1525966233227497592,ikaliayev,👍,250
1525966233227497592,yurigiu,👍,250
1525966233227497592,alyssrentori,👍,250
1525966233227497592,dahhel,👍,250
1525966233227497592,madagascaradam,powerSurge-x20,250
1525966233227497592,darkranx,👍,250
1525966233227497592,lillakra,👍,250
1525966233227497592,lovegamesandthings00000,cube-gg,250
1525966233227497592,avin_novor,❤️,250
1525966233227497592,valase,🖥️,250
1525966233227497592,aswd002,🖥️,250
1525966233227497592,silent_luc,👍,250
1525966233227497592,snoopys030,👍,250
1525966233227497592,somemarblesfriday,🖥️,250
1525966233227497592,alexwifi42,❤️,250
1525966233227497592,shadowladyex,⚠️,250
1525966233227497592,llucholba,⚠️,250
1525966233227497592,100bitlive,🎱,250
1525966233227497592,neoncryptog,👍,250
1525966233227497592,sasha5889,👍,250
1525966233227497592,ivanpetrov32,cube-gg,250
1525966233227497592,alburldador,👍,250
1525966233227497592,operacional_cae,👍,250
1525966233227497592,cerebralx1,👍,250
1525966233227497592,mori2323,👍,250
1525966233227497592,alfims,⚠️,187
1531123631764275300,neoncryptog,powerSurge-x02,250
1531123631764275300,aswd002,powerSurge-x02,250
1531123631764275300,player0451,powerSurge-x02,250
1531123631764275300,lovegamesandthings00000,powerSurge-x02,250
1531123631764275300,alyssrentori,powerSurge-x02,250
1531123631764275300,ikaliayev,🤔,250
1531123631764275300,doubledwonders,powerSurge-x02,250
1531123631764275300,valase,🎁,250
1531123631764275300,shadowladyex,🤔,250
1531123631764275300,mori2323,🤔,250
1531123631764275300,100bitlive,🎁,250
1531123631764275300,somemarblesfriday,🤔,250
1531123631764275300,alfims,powerSurge-x02,250
1531123631764275300,dahhel,🤔,250
1531123631764275300,alburldador,🤔,250
1531123631764275300,madagascaradam,🎁,250
1531123631764275300,calypso_ba,🤔,250
1531123631764275300,avin_novor,❤️,250
1531123631764275300,ivanpetrov32,🤔,250
1531123631764275300,operacional_cae,🤔,250
1531123631764275300,yurigiu,🤔,250
1531123631764275300,alexwifi42,🎁,250
1531123631764275300,sasha5889,powerSurge-x02,250
1531123631764275300,snoopys030,🤔,250
1531123631764275300,silent_luc,powerSurge-x02,250
1531123631764275300,johnnymnemonics,🤔,250
1531123631764275300,darkranx,powerSurge-x02,250
1531123631764275300,llucholba,powerSurge-x02,250
1531123631764275300,slay_da_b,🤔,187
1531785938269896705,doubledwonders,🥳,250
1531785938269896705,valase,🛫,250
1531785938269896705,player0451,🥳,250
1531785938269896705,alyssrentori,🤔,250
1531785938269896705,dahhel,cube-love,250
1531785938269896705,lovegamesandthings00000,cube-love,250
1531785938269896705,aswd002,🤔,250
1531785938269896705,shadowladyex,🥳,250
1531785938269896705,yurigiu,🕶️,250
1531785938269896705,somemarblesfriday,🛫,250
1531785938269896705,alfims,cube-love,250
1531785938269896705,snoopys030,🤔,250
1531785938269896705,madagascaradam,cube-love,250
1531785938269896705,100bitlive,cube-love,250
1531785938269896705,silent_luc,🥳,250
1531785938269896705,neoncryptog,🥳,250
1531785938269896705,llucholba,🛫,250
1531785938269896705,avin_novor,❤️,250
1531785938269896705,slay_da_b,🥳,250
1531785938269896705,sasha5889,🥳,250
1531785938269896705,alburldador,🤔,250
1531785938269896705,mori2323,🥳,250
1531785938269896705,ivanpetrov32,🥳,250
1531785938269896705,lillakra,🥳,250
1531785938269896705,ikaliayev,😅,250
1531785938269896705,alexwifi42,🥺,250
1531785938269896705,johnnymnemonics,🛫,250
1531785938269896705,darkranx,🥳,187
