username,amount,reason,timestamp,date
mori2323,45,Phase 1: GPU,1788507068226,2026-09-04
mori2323,65,Phase 2: HDD,1788507563160,2026-09-04
ikaliayev,65,Phase 2: HDD,1788507563175,2026-09-04
shadowladyex,65,Phase 2: HDD,1788507563179,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788507563201,2026-09-04
snoopys030,65,Phase 2: HDD,1788507563210,2026-09-04
xiaoxiao9313,90,Phase 3: CPU,1788508115967,2026-09-04
mori2323,90,Phase 3: CPU,1788508115976,2026-09-04
shadowladyex,90,Phase 3: CPU,1788508115986,2026-09-04
snoopys030,90,Phase 3: CPU,1788508115988,2026-09-04
ikaliayev,90,Phase 3: CPU,1788508115990,2026-09-04
slay_da_b,90,Phase 3: CPU,1788508116020,2026-09-04
hopelessss_,90,Phase 3: CPU,1788508116062,2026-09-04
snoopys030,45,Phase 1: CPU,1788509242687,2026-09-04
mori2323,45,Phase 1: CPU,1788509242692,2026-09-04
slay_da_b,45,Phase 1: CPU,1788509242701,2026-09-04
xiaoxiao9313,45,Phase 1: CPU,1788509242724,2026-09-04
snoopys030,65,Phase 2: HDD,1788509713622,2026-09-04
ivanpetrov32,65,Phase 2: HDD,1788509713650,2026-09-04
shadowladyex,65,Phase 2: HDD,1788509713657,2026-09-04
mori2323,65,Phase 2: HDD,1788509713659,2026-09-04
snoopys030,45,Phase 1: CPU,1788510883275,2026-09-04
mori2323,45,Phase 1: CPU,1788510883277,2026-09-04
hopelessss_,45,Phase 1: CPU,1788510883288,2026-09-04
whitepai,45,Phase 1: CPU,1788510883307,2026-09-04
slay_da_b,65,Phase 2: HDD,1788511451230,2026-09-04
whitepai,65,Phase 2: HDD,1788511451233,2026-09-04
hopelessss_,65,Phase 2: HDD,1788511451236,2026-09-04
mori2323,65,Phase 2: HDD,1788511451327,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788511451349,2026-09-04
snoopys030,90,Phase 3: RAM,1788511935266,2026-09-04
ragnar175,90,Phase 3: RAM,1788511935270,2026-09-04
pika_gamy,90,Phase 3: RAM,1788511935277,2026-09-04
xiaoxiao9313,90,Phase 3: RAM,1788511935285,2026-09-04
mori2323,90,Phase 3: RAM,1788511935290,2026-09-04
xiaoxiao9313,45,Phase 1: GPU,1788512959825,2026-09-04
slay_da_b,45,Phase 1: GPU,1788512959827,2026-09-04
mori2323,45,Phase 1: GPU,1788512959842,2026-09-04
slay_da_b,45,Phase 1: CPU,1788514306448,2026-09-04
hopelessss_,45,Phase 1: CPU,1788514306451,2026-09-04
ivanpetrov32,45,Phase 1: CPU,1788514306469,2026-09-04
whitepai,45,Phase 1: CPU,1788514306476,2026-09-04
mori2323,45,Phase 1: RAM,1788515863474,2026-09-04
slay_da_b,45,Phase 1: RAM,1788515863491,2026-09-04
snoopys030,45,Phase 1: RAM,1788515863502,2026-09-04
ivanpetrov32,45,Phase 1: RAM,1788515863504,2026-09-04
pika_gamy,45,Phase 1: RAM,1788515863509,2026-09-04
operacional_cae,45,Phase 1: RAM,1788515863512,2026-09-04
silent_luc,45,Phase 1: RAM,1788515863515,2026-09-04
mori2323,65,Phase 2: HDD,1788516264102,2026-09-04
alexwifi42,65,Phase 2: HDD,1788516264110,2026-09-04
silent_luc,65,Phase 2: HDD,1788516264136,2026-09-04
ivanpetrov32,65,Phase 2: HDD,1788516264158,2026-09-04
hopelessss_,45,Phase 1: HDD,1788517784823,2026-09-04
slay_da_b,45,Phase 1: HDD,1788517784846,2026-09-04
whitepai,45,Phase 1: HDD,1788517784855,2026-09-04
alexwifi42,45,Phase 1: HDD,1788517784858,2026-09-04
silent_luc,45,Phase 1: HDD,1788517784861,2026-09-04
snoopys030,45,Phase 1: HDD,1788517784869,2026-09-04
pika_gamy,45,Phase 1: HDD,1788517784872,2026-09-04
mori2323,45,Phase 1: HDD,1788517784876,2026-09-04
xiaoxiao9313,45,Phase 1: HDD,1788517784878,2026-09-04
ragnar175,45,Phase 1: HDD,1788517784884,2026-09-04
hopelessss_,65,Phase 2: GPU,1788518432717,2026-09-04
pika_gamy,65,Phase 2: GPU,1788518432728,2026-09-04
xiaoxiao9313,65,Phase 2: GPU,1788518432732,2026-09-04
puphik,65,Phase 2: GPU,1788518432745,2026-09-04
mori2323,65,Phase 2: GPU,1788518432758,2026-09-04
alexwifi42,65,Phase 2: GPU,1788518432770,2026-09-04
silent_luc,65,Phase 2: GPU,1788518432782,2026-09-04
snoopys030,65,Phase 2: GPU,1788518432807,2026-09-04
xiaoxiao9313,45,Phase 1: HDD,1788519679305,2026-09-04
whitepai,45,Phase 1: HDD,1788519679311,2026-09-04
alexwifi42,45,Phase 1: HDD,1788519679319,2026-09-04
mori2323,45,Phase 1: HDD,1788519679322,2026-09-04
alphonsoe,45,Phase 1: HDD,1788519679329,2026-09-04
pika_gamy,45,Phase 1: HDD,1788519679351,2026-09-04
snoopys030,45,Phase 1: HDD,1788519679356,2026-09-04
slay_da_b,45,Phase 1: HDD,1788519679368,2026-09-04
alphonsoe,65,Phase 2: RAM,1788520357338,2026-09-04
ivanpetrov32,65,Phase 2: RAM,1788520357341,2026-09-04
snoopys030,65,Phase 2: RAM,1788520357343,2026-09-04
whitepai,65,Phase 2: RAM,1788520357432,2026-09-04
hopelessss_,65,Phase 2: RAM,1788520357435,2026-09-04
mori2323,65,Phase 2: RAM,1788520357437,2026-09-04
pika_gamy,65,Phase 2: RAM,1788520357440,2026-09-04
alexwifi42,65,Phase 2: RAM,1788520357448,2026-09-04
alphonsoe,45,Phase 1: RAM,1788521587989,2026-09-04
pika_gamy,45,Phase 1: RAM,1788521588003,2026-09-04
slay_da_b,45,Phase 1: RAM,1788521588011,2026-09-04
snoopys030,45,Phase 1: RAM,1788521588013,2026-09-04
mori2323,45,Phase 1: RAM,1788521588019,2026-09-04
ivanpetrov32,45,Phase 1: RAM,1788521588064,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788521588087,2026-09-04
mori2323,65,Phase 2: HDD,1788522220046,2026-09-04
silent_luc,65,Phase 2: HDD,1788522220049,2026-09-04
alphonsoe,65,Phase 2: HDD,1788522220126,2026-09-04
hopelessss_,65,Phase 2: HDD,1788522220128,2026-09-04
snoopys030,65,Phase 2: HDD,1788522220135,2026-09-04
pika_gamy,65,Phase 2: HDD,1788522220137,2026-09-04
slay_da_b,65,Phase 2: HDD,1788522220140,2026-09-04
mori2323,90,Phase 3: CPU,1788522670935,2026-09-04
silent_luc,90,Phase 3: CPU,1788522670950,2026-09-04
slay_da_b,90,Phase 3: CPU,1788522670954,2026-09-04
alphonsoe,90,Phase 3: CPU,1788522670965,2026-09-04
xiaoxiao9313,90,Phase 3: CPU,1788522670971,2026-09-04
valase,90,Phase 3: CPU,1788522670977,2026-09-04
snoopys030,90,Phase 3: CPU,1788522670982,2026-09-04
hopelessss_,90,Phase 3: CPU,1788522671036,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788523967627,2026-09-04
pika_gamy,45,Phase 1: RAM,1788523967635,2026-09-04
yurigiu,45,Phase 1: RAM,1788523967641,2026-09-04
alphonsoe,45,Phase 1: RAM,1788523967644,2026-09-04
operacional_cae,45,Phase 1: RAM,1788523967651,2026-09-04
silent_luc,45,Phase 1: RAM,1788523967653,2026-09-04
snoopys030,45,Phase 1: RAM,1788523967659,2026-09-04
mori2323,45,Phase 1: RAM,1788523967670,2026-09-04
alphonsoe,65,Phase 2: CPU,1788524479558,2026-09-04
pika_gamy,65,Phase 2: CPU,1788524479573,2026-09-04
mori2323,65,Phase 2: CPU,1788524479578,2026-09-04
snoopys030,65,Phase 2: CPU,1788524479632,2026-09-04
xiaoxiao9313,65,Phase 2: CPU,1788524479643,2026-09-04
pika_gamy,45,Phase 1: CPU,1788525506259,2026-09-04
alphonsoe,45,Phase 1: CPU,1788525506283,2026-09-04
mori2323,45,Phase 1: CPU,1788525506308,2026-09-04
shadowladyex,65,Phase 2: RAM,1788526084197,2026-09-04
pika_gamy,65,Phase 2: RAM,1788526084220,2026-09-04
snoopys030,65,Phase 2: RAM,1788526084225,2026-09-04
xiaoxiao9313,65,Phase 2: RAM,1788526084234,2026-09-04
slay_da_b,65,Phase 2: RAM,1788526084238,2026-09-04
silent_luc,65,Phase 2: RAM,1788526084274,2026-09-04
silent_luc,45,Phase 1: HDD,1788527207801,2026-09-04
alphonsoe,45,Phase 1: HDD,1788527207809,2026-09-04
snoopys030,45,Phase 1: HDD,1788527207812,2026-09-04
xiaoxiao9313,45,Phase 1: HDD,1788527207845,2026-09-04
xiaoxiao9313,65,Phase 2: RAM,1788527779701,2026-09-04
silent_luc,65,Phase 2: RAM,1788527779717,2026-09-04
ivanpetrov32,65,Phase 2: RAM,1788527779732,2026-09-04
snoopys030,65,Phase 2: RAM,1788527779743,2026-09-04
alphonsoe,65,Phase 2: RAM,1788527779767,2026-09-04
madagascaradam,65,Phase 2: RAM,1788527779771,2026-09-04
cerebralx1,65,Phase 2: RAM,1788527780208,2026-09-04
shadowladyex,45,Phase 1: RAM,1788529271240,2026-09-04
madagascaradam,45,Phase 1: RAM,1788529271256,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788529271259,2026-09-04
alphonsoe,45,Phase 1: RAM,1788529271265,2026-09-04
alexwifi42,45,Phase 1: RAM,1788529271277,2026-09-04
snoopys030,45,Phase 1: RAM,1788529271281,2026-09-04
cerebralx1,45,Phase 1: RAM,1788529271287,2026-09-04
silent_luc,45,Phase 1: RAM,1788529271290,2026-09-04
ivanpetrov32,45,Phase 1: RAM,1788529271299,2026-09-04
mori2323,45,Phase 1: RAM,1788529271303,2026-09-04
operacional_cae,45,Phase 1: RAM,1788529271305,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788529769406,2026-09-04
thanossoul,65,Phase 2: HDD,1788529769440,2026-09-04
mori2323,65,Phase 2: HDD,1788529769444,2026-09-04
cerebralx1,65,Phase 2: HDD,1788529769454,2026-09-04
alphonsoe,65,Phase 2: HDD,1788529769462,2026-09-04
alexwifi42,65,Phase 2: HDD,1788529769491,2026-09-04
alphonsoe,45,Phase 1: HDD,1788531025252,2026-09-04
silent_luc,45,Phase 1: HDD,1788531025272,2026-09-04
cerebralx1,45,Phase 1: HDD,1788531025279,2026-09-04
ivanpetrov32,45,Phase 1: HDD,1788531025299,2026-09-04
snoopys030,45,Phase 1: HDD,1788531025307,2026-09-04
mori2323,45,Phase 1: HDD,1788531025312,2026-09-04
xiaoxiao9313,45,Phase 1: HDD,1788531025317,2026-09-04
mori2323,65,Phase 2: CPU,1788531674246,2026-09-04
player0451,65,Phase 2: CPU,1788531674252,2026-09-04
silent_luc,65,Phase 2: CPU,1788531674258,2026-09-04
alphonsoe,65,Phase 2: CPU,1788531674266,2026-09-04
thanossoul,65,Phase 2: CPU,1788531674270,2026-09-04
madagascaradam,65,Phase 2: CPU,1788531674272,2026-09-04
yurigiu,65,Phase 2: CPU,1788531674278,2026-09-04
xiaoxiao9313,65,Phase 2: CPU,1788531674288,2026-09-04
alexwifi42,65,Phase 2: CPU,1788531674311,2026-09-04
xiaoxiao9313,45,Phase 1: GPU,1788532680797,2026-09-04
silent_luc,45,Phase 1: GPU,1788532680801,2026-09-04
alphonsoe,45,Phase 1: GPU,1788532680838,2026-09-04
slay_da_b,45,Phase 1: GPU,1788532680841,2026-09-04
lmbs00,65,Phase 2: HDD,1788533269870,2026-09-04
madagascaradam,65,Phase 2: HDD,1788533269881,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788533269885,2026-09-04
mori2323,65,Phase 2: HDD,1788533269929,2026-09-04
thanossoul,65,Phase 2: HDD,1788533269939,2026-09-04
silent_luc,65,Phase 2: HDD,1788533269947,2026-09-04
alburldador,65,Phase 2: HDD,1788533269965,2026-09-04
lmbs00,45,Phase 1: RAM,1788534479325,2026-09-04
alphonsoe,45,Phase 1: RAM,1788534479356,2026-09-04
alexwifi42,45,Phase 1: RAM,1788534479370,2026-09-04
silent_luc,45,Phase 1: RAM,1788534479387,2026-09-04
lovegamesandthings00000,45,Phase 1: RAM,1788534479393,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788534479458,2026-09-04
mori2323,45,Phase 1: RAM,1788534479483,2026-09-04
thanossoul,45,Phase 1: CPU,1788536790223,2026-09-04
madagascaradam,45,Phase 1: CPU,1788536790237,2026-09-04
mori2323,45,Phase 1: CPU,1788536790253,2026-09-04
xiaoxiao9313,45,Phase 1: CPU,1788536790256,2026-09-04
alphonsoe,45,Phase 1: CPU,1788536790263,2026-09-04
puphik,45,Phase 1: CPU,1788536790266,2026-09-04
ivanpetrov32,45,Phase 1: CPU,1788536790274,2026-09-04
silent_luc,45,Phase 1: CPU,1788536790277,2026-09-04
ikaliayev,45,Phase 1: CPU,1788536790281,2026-09-04
lmbs00,45,Phase 1: CPU,1788536790419,2026-09-04
alburldador,45,Phase 1: GPU,1788538256300,2026-09-04
xiaoxiao9313,45,Phase 1: GPU,1788538256313,2026-09-04
dahhel,45,Phase 1: GPU,1788538256320,2026-09-04
lmbs00,45,Phase 1: GPU,1788538256329,2026-09-04
ikaliayev,45,Phase 1: GPU,1788538256332,2026-09-04
alexwifi42,45,Phase 1: GPU,1788538256354,2026-09-04
ivanpetrov32,45,Phase 1: GPU,1788538256359,2026-09-04
lmbs00,65,Phase 2: HDD,1788538859263,2026-09-04
dahhel,65,Phase 2: HDD,1788538859268,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788538859293,2026-09-04
thanossoul,65,Phase 2: HDD,1788538859301,2026-09-04
ikaliayev,65,Phase 2: HDD,1788538859304,2026-09-04
alburldador,65,Phase 2: HDD,1788538859308,2026-09-04
pika_gamy,65,Phase 2: HDD,1788538859325,2026-09-04
madagascaradam,65,Phase 2: HDD,1788538859358,2026-09-04
alburldador,90,Phase 3: CPU,1788539259181,2026-09-04
dahhel,90,Phase 3: CPU,1788539259199,2026-09-04
ivanpetrov32,90,Phase 3: CPU,1788539259205,2026-09-04
silent_luc,90,Phase 3: CPU,1788539259210,2026-09-04
yurigiu,90,Phase 3: CPU,1788539259215,2026-09-04
xiaoxiao9313,90,Phase 3: CPU,1788539259218,2026-09-04
pika_gamy,90,Phase 3: CPU,1788539259223,2026-09-04
ikaliayev,90,Phase 3: CPU,1788539259227,2026-09-04
lmbs00,90,Phase 3: CPU,1788539259283,2026-09-04
dahhel,45,Phase 1: RAM,1788540295959,2026-09-04
ikaliayev,45,Phase 1: RAM,1788540295962,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788540295966,2026-09-04
alburldador,45,Phase 1: RAM,1788540295975,2026-09-04
ikaliayev,45,Phase 1: HDD,1788541820671,2026-09-04
xiaoxiao9313,45,Phase 1: HDD,1788541820687,2026-09-04
alburldador,45,Phase 1: HDD,1788541820697,2026-09-04
thanossoul,45,Phase 1: HDD,1788541820702,2026-09-04
dahhel,45,Phase 1: HDD,1788541820743,2026-09-04
pika_gamy,45,Phase 1: HDD,1788541820823,2026-09-04
ikaliayev,45,Phase 1: GPU,1788543400142,2026-09-04
lmbs00,45,Phase 1: GPU,1788543400156,2026-09-04
madagascaradam,45,Phase 1: GPU,1788543400159,2026-09-04
xiaoxiao9313,45,Phase 1: GPU,1788543400167,2026-09-04
pika_gamy,45,Phase 1: GPU,1788543400170,2026-09-04
hopelessss_,45,Phase 1: GPU,1788543400177,2026-09-04
alburldador,45,Phase 1: GPU,1788543400194,2026-09-04
dahhel,45,Phase 1: GPU,1788543400368,2026-09-04
xiaoxiao9313,65,Phase 2: HDD,1788544065162,2026-09-04
dahhel,65,Phase 2: HDD,1788544065173,2026-09-04
slay_da_b,65,Phase 2: HDD,1788544065179,2026-09-04
ivanpetrov32,65,Phase 2: HDD,1788544065205,2026-09-04
lmbs00,65,Phase 2: HDD,1788544065214,2026-09-04
alburldador,65,Phase 2: HDD,1788544065218,2026-09-04
pika_gamy,65,Phase 2: HDD,1788544065224,2026-09-04
ikaliayev,65,Phase 2: HDD,1788544065233,2026-09-04
ikaliayev,45,Phase 1: RAM,1788545126825,2026-09-04
player0451,45,Phase 1: RAM,1788545126841,2026-09-04
dahhel,45,Phase 1: RAM,1788545126852,2026-09-04
xiaoxiao9313,45,Phase 1: RAM,1788545126861,2026-09-04
pika_gamy,65,Phase 2: CPU,1788545532825,2026-09-04
ikaliayev,65,Phase 2: CPU,1788545532828,2026-09-04
dahhel,65,Phase 2: CPU,1788545532831,2026-09-04
alburldador,65,Phase 2: CPU,1788545532889,2026-09-04
xiaoxiao9313,65,Phase 2: CPU,1788545533059,2026-09-04
lmbs00,45,Phase 1: GPU,1788546837481,2026-09-04
valase,45,Phase 1: GPU,1788546837484,2026-09-04
thanossoul,45,Phase 1: GPU,1788546837504,2026-09-04
madagascaradam,45,Phase 1: GPU,1788546837516,2026-09-04
ikaliayev,45,Phase 1: GPU,1788546837521,2026-09-04
alburldador,45,Phase 1: GPU,1788546837534,2026-09-04
dahhel,45,Phase 1: GPU,1788546837545,2026-09-04
silent_luc,65,Phase 2: CPU,1788547447573,2026-09-04
dahhel,65,Phase 2: CPU,1788547447585,2026-09-04
lmbs00,65,Phase 2: CPU,1788547447632,2026-09-04
valase,65,Phase 2: CPU,1788547447634,2026-09-04
ikaliayev,65,Phase 2: CPU,1788547447663,2026-09-04
thanossoul,65,Phase 2: CPU,1788547447825,2026-09-04
lmbs00,90,Phase 3: RAM,1788548081447,2026-09-04
alexwifi42,90,Phase 3: RAM,1788548081452,2026-09-04
silent_luc,90,Phase 3: RAM,1788548081457,2026-09-04
valase,90,Phase 3: RAM,1788548081469,2026-09-04
dahhel,90,Phase 3: RAM,1788548081475,2026-09-04
ikaliayev,90,Phase 3: RAM,1788548081481,2026-09-04
madagascaradam,90,Phase 3: RAM,1788548081484,2026-09-04
alburldador,90,Phase 3: RAM,1788548081493,2026-09-04
dahhel,45,Phase 1: HDD,1788549209122,2026-09-04
ikaliayev,45,Phase 1: HDD,1788549209128,2026-09-04
silent_luc,45,Phase 1: HDD,1788549209134,2026-09-04
lmbs00,45,Phase 1: HDD,1788549209151,2026-09-04
alburldador,45,Phase 1: HDD,1788549209181,2026-09-04
lmbs00,65,Phase 2: GPU,1788549841143,2026-09-04
pika_gamy,65,Phase 2: GPU,1788549841150,2026-09-04
cerebralx1,65,Phase 2: GPU,1788549841152,2026-09-04
madagascaradam,65,Phase 2: GPU,1788549841175,2026-09-04
alburldador,65,Phase 2: GPU,1788549841225,2026-09-04
lovegamesandthings00000,65,Phase 2: GPU,1788549841233,2026-09-04
dahhel,65,Phase 2: GPU,1788549841422,2026-09-04
ikaliayev,65,Phase 2: GPU,1788549841424,2026-09-04
pika_gamy,90,Phase 3: CPU,1788550534153,2026-09-04
ikaliayev,90,Phase 3: CPU,1788550534163,2026-09-04
ivanpetrov32,90,Phase 3: CPU,1788550534168,2026-09-04
valase,90,Phase 3: CPU,1788550534177,2026-09-04
dahhel,90,Phase 3: CPU,1788550534183,2026-09-04
silent_luc,90,Phase 3: CPU,1788550534189,2026-09-04
cerebralx1,90,Phase 3: CPU,1788550534191,2026-09-04
lmbs00,90,Phase 3: CPU,1788550534195,2026-09-04
player0451,90,Phase 3: CPU,1788550534198,2026-09-04
alburldador,90,Phase 3: CPU,1788550534248,2026-09-04
cerebralx1,45,Phase 1: GPU,1788551882975,2026-09-04
madagascaradam,45,Phase 1: GPU,1788551883013,2026-09-04
alexwifi42,45,Phase 1: GPU,1788551883036,2026-09-04
ikaliayev,45,Phase 1: GPU,1788551883041,2026-09-04
dahhel,45,Phase 1: GPU,1788551883091,2026-09-04
alburldador,45,Phase 1: GPU,1788551883098,2026-09-04
lmbs00,45,Phase 1: GPU,1788551883139,2026-09-04
operacional_cae,45,Phase 1: GPU,1788551883638,2026-09-04
valase,45,Phase 1: GPU,1788551883642,2026-09-04
silent_luc,65,Phase 2: HDD,1788552507156,2026-09-04
thanossoul,65,Phase 2: HDD,1788552507164,2026-09-04
ivanpetrov32,65,Phase 2: HDD,1788552507166,2026-09-04
valase,65,Phase 2: HDD,1788552507171,2026-09-04
dahhel,65,Phase 2: HDD,1788552507178,2026-09-04
ikaliayev,65,Phase 2: HDD,1788552507180,2026-09-04
lmbs00,65,Phase 2: HDD,1788552507194,2026-09-04
cerebralx1,65,Phase 2: HDD,1788552507199,2026-09-04
shadowladyex,45,Phase 1: HDD,1788554070396,2026-09-04
puphik,45,Phase 1: HDD,1788554070423,2026-09-04
valase,45,Phase 1: HDD,1788554070426,2026-09-04
cerebralx1,45,Phase 1: HDD,1788554070429,2026-09-04
dahhel,45,Phase 1: HDD,1788554070433,2026-09-04
pika_gamy,45,Phase 1: HDD,1788554070435,2026-09-04
operacional_cae,45,Phase 1: HDD,1788554070438,2026-09-04
lmbs00,45,Phase 1: HDD,1788554070443,2026-09-04
player0451,45,Phase 1: HDD,1788554070448,2026-09-04
thanossoul,45,Phase 1: HDD,1788554070452,2026-09-04
silent_luc,45,Phase 1: HDD,1788554070455,2026-09-04
ikaliayev,45,Phase 1: HDD,1788554070476,2026-09-04
alburldador,45,Phase 1: HDD,1788554070485,2026-09-04
dahhel,65,Phase 2: RAM,1788554577652,2026-09-04
thanossoul,65,Phase 2: RAM,1788554577658,2026-09-04
lmbs00,65,Phase 2: RAM,1788554577682,2026-09-04
cerebralx1,65,Phase 2: RAM,1788554577685,2026-09-04
silent_luc,65,Phase 2: RAM,1788554577690,2026-09-04
valase,65,Phase 2: RAM,1788554577695,2026-09-04
shadowladyex,65,Phase 2: RAM,1788554577737,2026-09-04
cerebralx1,90,Phase 3: CPU,1788555131608,2026-09-04
lmbs00,90,Phase 3: CPU,1788555131612,2026-09-04
thanossoul,90,Phase 3: CPU,1788555131618,2026-09-04
ikaliayev,90,Phase 3: CPU,1788555131624,2026-09-04
whitepai,90,Phase 3: CPU,1788555131633,2026-09-04
alburldador,90,Phase 3: CPU,1788555131635,2026-09-04
dahhel,90,Phase 3: CPU,1788555131643,2026-09-04
valase,90,Phase 3: CPU,1788555131651,2026-09-04
shadowladyex,90,Phase 3: CPU,1788555131653,2026-09-04
silent_luc,90,Phase 3: CPU,1788555131714,2026-09-04
valase,45,Phase 1: GPU,1788556490314,2026-09-04
shadowladyex,45,Phase 1: GPU,1788556490327,2026-09-04
pika_gamy,45,Phase 1: GPU,1788556490333,2026-09-04
lmbs00,45,Phase 1: GPU,1788556490339,2026-09-04
cerebralx1,45,Phase 1: GPU,1788556490346,2026-09-04
silent_luc,45,Phase 1: GPU,1788556490361,2026-09-04
alburldador,45,Phase 1: GPU,1788556490368,2026-09-04
dahhel,45,Phase 1: GPU,1788556490382,2026-09-04
ikaliayev,45,Phase 1: GPU,1788556490385,2026-09-04
pika_gamy,65,Phase 2: CPU,1788557184332,2026-09-04
cerebralx1,65,Phase 2: CPU,1788557184341,2026-09-04
alburldador,65,Phase 2: CPU,1788557184344,2026-09-04
lmbs00,65,Phase 2: CPU,1788557184348,2026-09-04
silent_luc,65,Phase 2: CPU,1788557184350,2026-09-04
dahhel,65,Phase 2: CPU,1788557184379,2026-09-04
shadowladyex,65,Phase 2: CPU,1788557184385,2026-09-04
ikaliayev,65,Phase 2: CPU,1788557184389,2026-09-04
valase,65,Phase 2: CPU,1788557184408,2026-09-04
dahhel,45,Phase 1: GPU,1788558687096,2026-09-04
alexwifi42,45,Phase 1: GPU,1788558687113,2026-09-04
lmbs00,45,Phase 1: GPU,1788558687121,2026-09-04
ikaliayev,45,Phase 1: GPU,1788558687128,2026-09-04
valase,45,Phase 1: GPU,1788558687136,2026-09-04
silent_luc,45,Phase 1: GPU,1788558687147,2026-09-04
pika_gamy,45,Phase 1: GPU,1788558687149,2026-09-04
shadowladyex,45,Phase 1: GPU,1788558687156,2026-09-04
alburldador,45,Phase 1: GPU,1788558687170,2026-09-04
cerebralx1,45,Phase 1: GPU,1788558687177,2026-09-04
ikaliayev,65,Phase 2: CPU,1788559336839,2026-09-04
alburldador,65,Phase 2: CPU,1788559336852,2026-09-04
lmbs00,65,Phase 2: CPU,1788559336855,2026-09-04
dahhel,65,Phase 2: CPU,1788559336858,2026-09-04
shadowladyex,65,Phase 2: CPU,1788559336873,2026-09-04
valase,65,Phase 2: CPU,1788559336883,2026-09-04
pika_gamy,65,Phase 2: CPU,1788559336885,2026-09-04
cerebralx1,65,Phase 2: CPU,1788559336887,2026-09-04
ikaliayev,90,Phase 3: RAM,1788559878791,2026-09-04
lmbs00,90,Phase 3: RAM,1788559878793,2026-09-04
dahhel,90,Phase 3: RAM,1788559878803,2026-09-04
llucholba,90,Phase 3: RAM,1788559878806,2026-09-04
valase,90,Phase 3: RAM,1788559878815,2026-09-04
shadowladyex,90,Phase 3: RAM,1788559878820,2026-09-04
pika_gamy,90,Phase 3: RAM,1788559878855,2026-09-04
valase,45,Phase 1: CPU,1788561187379,2026-09-04
shadowladyex,45,Phase 1: CPU,1788561187387,2026-09-04
ikaliayev,45,Phase 1: CPU,1788561187390,2026-09-04
pika_gamy,45,Phase 1: CPU,1788561187396,2026-09-04
lmbs00,45,Phase 1: CPU,1788561187405,2026-09-04
alexwifi42,45,Phase 1: CPU,1788561187409,2026-09-04
dahhel,45,Phase 1: CPU,1788561187418,2026-09-04
silent_luc,45,Phase 1: CPU,1788561187432,2026-09-04
shadowladyex,65,Phase 2: GPU,1788561824372,2026-09-04
valase,65,Phase 2: GPU,1788561824378,2026-09-04
lmbs00,65,Phase 2: GPU,1788561824393,2026-09-04
dahhel,65,Phase 2: GPU,1788561824400,2026-09-04
pika_gamy,65,Phase 2: GPU,1788561824407,2026-09-04
silent_luc,65,Phase 2: GPU,1788561824414,2026-09-04
ikaliayev,65,Phase 2: GPU,1788561824417,2026-09-04
ikaliayev,45,Phase 1: RAM,1788562826065,2026-09-04
dahhel,45,Phase 1: RAM,1788562826084,2026-09-04
alexwifi42,45,Phase 1: RAM,1788562826090,2026-09-04
shadowladyex,45,Phase 1: RAM,1788562826105,2026-09-04
shadowladyex,45,Phase 1: HDD,1788564316977,2026-09-04
ikaliayev,45,Phase 1: HDD,1788564317015,2026-09-04
dahhel,45,Phase 1: HDD,1788564317018,2026-09-04
silent_luc,45,Phase 1: HDD,1788564317022,2026-09-04
lmbs00,45,Phase 1: HDD,1788564317027,2026-09-04
valase,45,Phase 1: HDD,1788564317031,2026-09-04
llucholba,45,Phase 1: HDD,1788564317099,2026-09-04
madagascaradam,65,Phase 2: RAM,1788565056840,2026-09-04
thanossoul,65,Phase 2: RAM,1788565056861,2026-09-04
lmbs00,65,Phase 2: RAM,1788565056875,2026-09-04
dahhel,65,Phase 2: RAM,1788565056880,2026-09-04
valase,65,Phase 2: RAM,1788565056883,2026-09-04
silent_luc,65,Phase 2: RAM,1788565056891,2026-09-04
pika_gamy,65,Phase 2: RAM,1788565056895,2026-09-04
shadowladyex,65,Phase 2: RAM,1788565056911,2026-09-04
ikaliayev,65,Phase 2: RAM,1788565056916,2026-09-04
thanossoul,90,Phase 3: CPU,1788565756152,2026-09-04
valase,90,Phase 3: CPU,1788565756187,2026-09-04
lmbs00,90,Phase 3: CPU,1788565756190,2026-09-04
llucholba,90,Phase 3: CPU,1788565756195,2026-09-04
shadowladyex,90,Phase 3: CPU,1788565756216,2026-09-04
snoopys030,90,Phase 3: CPU,1788565756230,2026-09-04
dahhel,90,Phase 3: CPU,1788565756238,2026-09-04
silent_luc,90,Phase 3: CPU,1788565756256,2026-09-04
pika_gamy,90,Phase 3: CPU,1788565756278,2026-09-04
ikaliayev,90,Phase 3: CPU,1788565756285,2026-09-04
thanossoul,120,Phase 4: GPU,1788566277840,2026-09-04
lovegamesandthings00000,120,Phase 4: GPU,1788566277851,2026-09-04
snoopys030,120,Phase 4: GPU,1788566277857,2026-09-04
